order_id,payment_method,amount
93563,Wallet,3411.96
93564,Wallet,2035.66
93565,Wallet,253.71
93566,PayPal,3214.37
93567,PayPal,2245.82
93568,UPI,3580.42
93569,Card,2385.84
93570,PayPal,1932.84
93571,PayPal,1041.63
93572,Card,1775.13
93573,PayPal,513.0
93574,Card,1222.13
93575,UPI,100.9
93576,PayPal,619.38
93577,UPI,3192.48
93578,UPI,3133.12
93579,PayPal,1872.26
93580,PayPal,3685.86
93581,UPI,1610.22
93582,PayPal,433.78
93583,UPI,2193.45
93584,Card,2289.26
93585,PayPal,1605.0
93586,PayPal,2953.81
93587,Card,398.75
93588,Card,2063.6
93589,Wallet,596.48
93590,Card,1910.36
93591,PayPal,687.3
93592,Wallet,2540.95
93593,UPI,2121.83
93594,Card,3248.79
93595,Wallet,2545.49
93596,PayPal,911.55
93597,PayPal,2700.96
93598,Wallet,347.58
93599,Wallet,86.7
93600,Card,780.17
93601,Wallet,525.52
93602,Card,1216.77
93603,Wallet,1180.87
93604,UPI,3634.51
93605,UPI,3094.0
93606,UPI,974.11
93607,UPI,3441.36
93608,UPI,1005.75
93609,PayPal,1381.88
93610,Card,4372.65
93611,UPI,2769.24
93612,PayPal,2110.57
93613,Card,237.09
93614,UPI,3491.69
93615,PayPal,451.79
93616,UPI,114.78
93617,UPI,550.11
93618,Card,2391.43
93619,PayPal,4454.37
93620,Wallet,816.44
93621,UPI,1664.22
93622,PayPal,2026.67
93623,Wallet,101.07
93624,Card,819.3
93625,Card,1016.34
93626,Wallet,4756.97
93627,Wallet,2126.24
93628,Wallet,2175.68
93629,Wallet,998.34
93630,PayPal,42.18
93631,Card,2129.76
93632,Wallet,574.17
93633,PayPal,3594.73
93634,Card,281.37
93635,UPI,733.34
93636,PayPal,3135.54
93637,UPI,1835.24
93638,UPI,907.62
93639,Card,3402.28
93640,Wallet,1257.18
93641,Wallet,2112.6
93642,PayPal,4182.28
93643,UPI,3515.28
93644,PayPal,973.62
93645,Wallet,3334.41
93646,Wallet,2944.32
93647,Card,3612.66
93648,PayPal,352.92
93649,PayPal,662.46
93650,PayPal,2002.3
93651,Wallet,1953.97
93652,Card,734.44
93653,UPI,1219.74
93654,UPI,2749.46
93655,UPI,1410.72
93656,Card,887.84
93657,UPI,2299.86
93658,UPI,1172.3
93659,PayPal,4280.82
93660,PayPal,1181.72
93661,Card,2392.26
93662,Wallet,3566.29
93663,UPI,590.25
93664,Card,1772.12
93665,PayPal,974.51
93666,PayPal,778.45
93667,PayPal,828.27
93668,Card,3309.88
93669,Wallet,1192.0
93670,PayPal,758.68
93671,UPI,1412.9
93672,Card,3162.76
93673,Wallet,2154.78
93674,UPI,3181.89
93675,UPI,1789.65
93676,PayPal,1511.34
93677,Card,425.1
93678,PayPal,742.74
93679,Card,4024.08
93680,UPI,745.77
93681,PayPal,808.55
93682,Wallet,1379.7
93683,Card,707.56
93684,Card,2135.91
93685,PayPal,1730.55
93686,Card,279.89
93687,Wallet,1977.99
93688,Wallet,962.96
93689,PayPal,3767.75
93690,Card,627.59
93691,UPI,166.71
93692,Wallet,470.24
93693,Card,202.73
93694,Card,909.58
93695,Card,2882.5
93696,PayPal,1961.74
93697,Card,3081.93
93698,UPI,2108.94
93699,Wallet,1350.94
93700,Card,93.97
93701,Wallet,118.74
93702,PayPal,4732.8
93703,UPI,915.26
93704,PayPal,1431.69
93705,PayPal,574.23
93706,Wallet,1157.12
93707,PayPal,451.12
93708,PayPal,2146.04
93709,UPI,51.53
93710,Wallet,2591.18
93711,UPI,1623.54
93712,PayPal,1126.89
93713,Card,1777.67
93714,PayPal,1536.65
93715,PayPal,2899.1
93716,UPI,24.21
93717,UPI,3530.92
93718,PayPal,64.62
93719,UPI,3527.22
93720,Wallet,1093.98
93721,Card,4110.32
93722,PayPal,921.4
93723,PayPal,4007.94
93724,PayPal,3111.58
93725,Card,649.69
93726,Wallet,1778.34
93727,PayPal,796.62
93728,UPI,1170.18
93729,PayPal,1309.71
93730,PayPal,1018.79
93731,Card,215.42
93732,Wallet,3972.88
93733,PayPal,573.05
93734,Wallet,1512.34
93735,UPI,4134.63
93736,Wallet,1164.79
93737,UPI,4963.89
93738,Card,3745.04
93739,PayPal,538.74
93740,PayPal,1170.34
93741,PayPal,1876.71
93742,Wallet,737.7
93743,Card,1757.85
93744,PayPal,2251.53
93745,PayPal,2324.32
93746,Card,309.57
93747,Card,2662.1
93748,PayPal,1783.67
93749,Wallet,878.55
93750,UPI,810.0
93751,UPI,2075.96
93752,Wallet,1955.29
93753,PayPal,782.82
93754,UPI,98.66
93755,Wallet,550.32
93756,Card,1251.62
93757,Wallet,2083.35
93758,PayPal,4296.14
93759,PayPal,2708.43
93760,UPI,1715.62
93761,Card,2333.64
93762,Wallet,1394.18
93763,Card,1550.88
93764,Wallet,1925.52
93765,Wallet,1237.24
93766,Wallet,3654.98
93767,Wallet,2864.1
93768,Wallet,174.48
93769,Card,536.74
93770,UPI,472.1
93771,Card,1531.16
93772,UPI,2144.06
93773,Card,1131.84
93774,Card,2733.93
93775,Wallet,1211.78
93776,Card,1025.17
93777,Card,2068.82
93778,UPI,2740.63
93779,Card,852.28
93780,UPI,3306.02
93781,Card,1976.05
93782,UPI,188.94
93783,Card,2531.18
93784,UPI,1002.7
93785,Wallet,1589.28
93786,Card,2030.37
93787,Card,15.78
93788,PayPal,1180.44
93789,PayPal,3068.51
93790,Card,126.06
93791,PayPal,3580.58
93792,UPI,2109.18
93793,UPI,2743.99
93794,PayPal,1639.53
93795,PayPal,2014.97
93796,Card,783.54
93797,Card,1334.84
93798,PayPal,3834.93
93799,UPI,1078.72
93800,PayPal,2031.61
93801,PayPal,636.72
93802,PayPal,1742.36
93803,Wallet,1810.29
93804,Wallet,2430.15
93805,Wallet,94.9
93806,Card,1477.56
93807,Wallet,544.52
93808,UPI,990.08
93809,Card,736.86
93810,Card,1197.99
93811,Card,3167.49
93812,PayPal,868.71
93813,UPI,588.44
93814,Card,3449.36
93815,Card,932.85
93816,Card,482.43
93817,PayPal,2315.75
93818,PayPal,2914.55
93819,Wallet,2156.22
93820,Card,1565.91
93821,Wallet,2296.1
93822,Card,2827.69
93823,Wallet,4565.35
93824,Wallet,107.94
93825,Wallet,984.52
93826,Wallet,763.44
93827,Wallet,2219.34
93828,PayPal,696.55
93829,Wallet,147.97
93830,PayPal,2085.84
93831,Wallet,177.29
93832,UPI,1922.96
93833,PayPal,476.88
93834,UPI,1537.96
93835,Card,2247.24
93836,Card,440.28
93837,PayPal,1680.22
93838,Card,2867.13
93839,UPI,1527.24
93840,Card,2044.46
93841,Card,864.86
93842,Card,171.93
93843,Wallet,1485.3
93844,UPI,885.31
93845,UPI,485.93
93846,UPI,495.24
93847,Card,146.86
93848,UPI,706.82
93849,PayPal,3248.03
93850,UPI,1413.92
93851,Wallet,2219.44
93852,PayPal,4597.88
93853,Wallet,2007.77
93854,PayPal,2130.01
93855,Card,1114.42
93856,Wallet,1308.34
93857,Card,2579.01
93858,Wallet,638.18
93859,Card,541.44
93860,UPI,1451.97
93861,UPI,2147.2
93862,UPI,869.94
93863,UPI,2119.93
93864,UPI,2639.36
93865,Card,2416.06
93866,UPI,2444.32
93867,UPI,1144.89
93868,Wallet,2031.12
93869,PayPal,4199.27
93870,UPI,1685.3
93871,UPI,1990.01
93872,PayPal,672.6
93873,PayPal,1774.87
93874,Wallet,1925.52
93875,UPI,248.42
93876,UPI,2308.13
93877,Wallet,2196.66
93878,PayPal,2183.43
93879,UPI,949.47
93880,Wallet,2699.6
93881,UPI,2226.19
93882,UPI,1770.66
93883,Card,1214.83
93884,UPI,1605.58
93885,UPI,3051.51
93886,UPI,1246.7
93887,PayPal,1922.61
93888,Wallet,621.27
93889,UPI,749.58
93890,UPI,1341.5
93891,Wallet,1347.22
93892,UPI,3779.54
93893,Card,2985.01
93894,UPI,1009.53
93895,PayPal,2341.28
93896,Card,1495.98
93897,Wallet,2587.76
93898,UPI,489.9
93899,Card,705.42
93900,Card,1620.21
93901,PayPal,2339.02
93902,Wallet,2739.23
93903,UPI,438.61
93904,PayPal,1626.64
93905,PayPal,187.4
93906,PayPal,135.48
93907,PayPal,1113.29
93908,PayPal,1080.18
93909,Wallet,2029.67
93910,UPI,1563.48
93911,Card,1726.38
93912,UPI,820.04
93913,UPI,3378.78
93914,Wallet,613.97
93915,Wallet,452.35
93916,Card,379.2
93917,PayPal,1317.58
93918,UPI,3269.35
93919,PayPal,2609.02
93920,UPI,1419.96
93921,Wallet,1943.46
93922,PayPal,2835.25
93923,Card,99.21
93924,PayPal,1417.0
93925,Wallet,383.18
93926,PayPal,441.37
93927,PayPal,2622.24
93928,Card,1333.71
93929,Wallet,4225.35
93930,PayPal,928.11
93931,Card,1493.68
93932,Wallet,1266.9
93933,Wallet,1200.57
93934,PayPal,2414.62
93935,PayPal,1492.0
93936,Card,2238.59
93937,UPI,2906.94
93938,UPI,2480.45
93939,Card,604.96
93940,Wallet,1699.08
93941,PayPal,5450.37
93942,PayPal,905.85
93943,PayPal,2862.0
93944,PayPal,3460.89
93945,PayPal,2928.14
93946,UPI,3857.13
93947,Card,1395.74
93948,Card,1901.94
93949,PayPal,606.0
93950,PayPal,1533.03
93951,Wallet,203.49
93952,UPI,522.52
93953,Wallet,248.58
93954,UPI,1237.95
93955,PayPal,2782.85
93956,PayPal,1685.13
93957,Wallet,1560.94
93958,PayPal,124.88
93959,Wallet,2058.05
93960,Wallet,677.86
93961,PayPal,1203.09
93962,Card,1322.14
93963,UPI,543.16
93964,UPI,2923.88
93965,Wallet,3014.22
93966,Card,1093.71
93967,UPI,2421.15
93968,Wallet,3211.89
93969,UPI,2210.94
93970,PayPal,283.0
93971,PayPal,3656.04
93972,PayPal,2458.17
93973,Wallet,2149.14
93974,Wallet,1418.7
93975,PayPal,1827.3
93976,Card,639.72
93977,PayPal,110.04
93978,Wallet,4040.15
93979,Wallet,3808.07
93980,Card,1088.82
93981,Wallet,824.18
93982,Wallet,2175.62
93983,Wallet,1746.5
93984,Card,1030.6
93985,Wallet,1935.06
93986,Wallet,1673.62
93987,Wallet,1605.51
93988,Wallet,2387.91
93989,Card,1507.12
93990,UPI,1418.52
93991,Card,894.06
93992,PayPal,1197.54
93993,Card,3120.94
93994,Card,1833.41
93995,UPI,832.95
93996,Card,1811.88
93997,UPI,178.05
93998,Card,1236.88
93999,UPI,1019.78
94000,UPI,411.6
94001,PayPal,2917.41
94002,PayPal,1621.08
94003,Wallet,1807.94
94004,Wallet,633.9
94005,Wallet,1313.58
94006,PayPal,1581.49
94007,Wallet,1519.3
94008,UPI,1668.52
94009,PayPal,1874.25
94010,Wallet,2308.89
94011,Wallet,1102.53
94012,UPI,982.37
94013,Card,950.51
94014,UPI,3282.91
94015,Wallet,2847.03
94016,UPI,2189.15
94017,UPI,2625.83
94018,Wallet,3712.52
94019,Card,1345.44
94020,PayPal,2269.93
94021,PayPal,481.64
94022,Wallet,611.23
94023,Wallet,138.1
94024,Card,997.61
94025,PayPal,2703.93
94026,Card,1978.07
94027,Wallet,40.14
94028,Card,3633.96
94029,Wallet,932.13
94030,PayPal,749.45
94031,PayPal,504.46
94032,Wallet,382.06
94033,Card,2171.19
94034,Wallet,4443.64
94035,Wallet,1711.64
94036,UPI,119.34
94037,UPI,2063.21
94038,UPI,3158.84
94039,Wallet,461.14
94040,Wallet,605.91
94041,PayPal,1592.31
94042,Wallet,2907.15
94043,PayPal,5733.0
94044,Card,3946.42
94045,Wallet,1367.79
94046,Card,1091.71
94047,UPI,3496.3
94048,Wallet,1386.78
94049,Wallet,3276.53
94050,Card,1894.5
94051,PayPal,2846.76
94052,Wallet,2067.33
94053,Wallet,2329.14
94054,PayPal,2629.68
94055,Card,478.52
94056,PayPal,138.1
94057,Card,2379.49
94058,Card,3818.68
94059,Card,2483.64
94060,Wallet,1394.18
94061,Card,2136.28
94062,Wallet,992.73
94063,Wallet,2400.33
94064,Wallet,1375.3
94065,Wallet,4146.53
94066,Wallet,2086.1
94067,PayPal,2132.01
94068,Card,3306.79
94069,PayPal,996.05
94070,PayPal,2237.05
94071,PayPal,381.6
94072,UPI,588.84
94073,UPI,2578.44
94074,UPI,1983.09
94075,UPI,1178.28
94076,Card,4743.82
94077,UPI,265.8
94078,UPI,652.92
94079,Wallet,1567.02
94080,UPI,3904.49
94081,Wallet,124.21
94082,UPI,437.03
94083,PayPal,2736.35
94084,UPI,288.28
94085,PayPal,282.59
94086,UPI,3456.14
94087,PayPal,174.18
94088,PayPal,5082.28
94089,Wallet,4018.78
94090,Wallet,2930.7
94091,PayPal,1410.55
94092,PayPal,1100.46
94093,PayPal,2722.23
94094,UPI,1060.52
94095,Wallet,2560.3
94096,Wallet,176.22
94097,PayPal,102.01
94098,Wallet,2404.48
94099,UPI,2371.89
94100,PayPal,3504.72
94101,Wallet,538.95
94102,Wallet,232.07
94103,UPI,1801.2
94104,PayPal,267.52
94105,UPI,2429.71
94106,Card,2439.47
94107,PayPal,2888.49
94108,PayPal,1492.47
94109,Card,2875.2
94110,Wallet,587.51
94111,Card,342.32
94112,UPI,904.36
94113,UPI,690.22
94114,Wallet,2264.55
94115,UPI,1047.64
94116,PayPal,3859.32
94117,PayPal,4027.23
94118,UPI,2509.83
94119,Card,1727.53
94120,Card,3673.6
94121,UPI,971.7
94122,Wallet,1886.74
94123,Wallet,696.92
94124,UPI,3938.04
94125,PayPal,514.44
94126,UPI,684.23
94127,PayPal,1190.19
94128,UPI,2317.01
94129,PayPal,3666.42
94130,PayPal,2345.07
94131,PayPal,1535.84
94132,PayPal,2018.24
94133,PayPal,1588.51
94134,Wallet,1593.47
94135,UPI,330.71
94136,Wallet,372.5
94137,UPI,531.27
94138,Card,435.06
94139,Card,410.79
94140,Wallet,633.52
94141,PayPal,2663.44
94142,UPI,2845.95
94143,PayPal,3508.92
94144,Card,1248.34
94145,PayPal,2163.3
94146,PayPal,1572.62
94147,PayPal,866.98
94148,Wallet,1706.32
94149,PayPal,819.7
94150,Wallet,1179.37
94151,Card,337.04
94152,Card,840.2
94153,PayPal,1363.5
94154,Wallet,968.87
94155,Card,1967.42
94156,Wallet,2789.71
94157,Wallet,1947.13
94158,Wallet,818.21
94159,Card,1244.64
94160,Card,1772.65
94161,PayPal,1031.39
94162,UPI,875.69
94163,Card,1139.64
94164,UPI,4681.74
94165,Card,1665.33
94166,Card,1572.59
94167,Card,2068.62
94168,UPI,3838.91
94169,Card,1338.62
94170,Wallet,1688.1
94171,Wallet,2048.43
94172,Card,3918.32
94173,PayPal,789.96
94174,PayPal,2209.52
94175,UPI,2735.46
94176,PayPal,4398.0
94177,Card,545.96
94178,PayPal,3933.29
94179,PayPal,2082.9
94180,Wallet,1533.61
94181,Card,2781.84
94182,PayPal,1910.48
94183,Card,111.48
94184,Card,1421.74
94185,Wallet,244.75
94186,PayPal,1897.96
94187,Wallet,3709.43
94188,UPI,1829.46
94189,Card,644.21
94190,Card,2483.57
94191,PayPal,902.91
94192,Wallet,4085.07
94193,PayPal,1599.65
94194,UPI,433.78
94195,PayPal,2997.94
94196,Card,676.13
94197,UPI,255.92
94198,Card,259.82
94199,PayPal,1256.98
94200,Wallet,696.21
94201,Wallet,1229.48
94202,UPI,1589.28
94203,Wallet,1461.15
94204,Card,3360.34
94205,Card,3241.17
94206,UPI,859.93
94207,UPI,82.38
94208,PayPal,1004.14
94209,UPI,2187.73
94210,Wallet,1702.11
94211,PayPal,1412.88
94212,Wallet,588.35
94213,Wallet,1598.89
94214,PayPal,317.84
94215,Card,68.22
94216,UPI,1651.49
94217,Wallet,287.49
94218,UPI,1703.09
94219,UPI,694.89
94220,Wallet,2378.08
94221,PayPal,3599.29
94222,PayPal,1019.24
94223,Card,2083.3
94224,Card,836.99
94225,Card,1240.77
94226,Wallet,2297.76
94227,Wallet,2863.08
94228,UPI,752.26
94229,Wallet,1550.0
94230,UPI,2190.92
94231,PayPal,474.63
94232,PayPal,2703.85
94233,UPI,3610.01
94234,UPI,2138.82
94235,Wallet,331.22
94236,UPI,387.33
94237,PayPal,396.46
94238,Card,1786.89
94239,UPI,3000.62
94240,PayPal,1945.26
94241,PayPal,1972.22
94242,Wallet,4154.46
94243,UPI,2989.06
94244,Wallet,2719.55
94245,Card,3453.2
94246,PayPal,7187.46
94247,PayPal,2606.89
94248,PayPal,3231.82
94249,Wallet,2581.07
94250,Wallet,837.64
94251,Wallet,639.72
94252,Wallet,2429.15
94253,UPI,515.19
94254,Wallet,1428.59
94255,Card,1532.22
94256,UPI,1079.52
94257,UPI,2866.48
94258,Wallet,1793.52
94259,Wallet,455.45
94260,Card,1940.75
94261,PayPal,2485.18
94262,UPI,673.16
94263,PayPal,2149.23
94264,Card,1408.65
94265,UPI,2540.7
94266,Wallet,1055.77
94267,PayPal,3133.36
94268,UPI,463.2
94269,Wallet,1368.54
94270,UPI,4623.78
94271,Wallet,2792.36
94272,Card,616.79
94273,PayPal,3631.36
94274,Card,1414.54
94275,Card,2093.78
94276,Wallet,2533.65
94277,PayPal,413.94
94278,PayPal,895.38
94279,Card,4682.87
94280,Card,562.2
94281,UPI,144.51
94282,UPI,26.61
94283,Wallet,4029.33
94284,PayPal,1847.27
94285,Wallet,2150.38
94286,Card,2124.05
94287,UPI,1402.76
94288,PayPal,2306.41
94289,Card,2935.22
94290,Card,442.62
94291,Card,474.63
94292,UPI,398.04
94293,PayPal,1932.98
94294,PayPal,1206.0
94295,Card,2408.7
94296,PayPal,2128.61
94297,UPI,2121.92
94298,PayPal,386.9
94299,PayPal,4947.25
94300,PayPal,448.89
94301,PayPal,542.45
94302,PayPal,274.46
94303,Card,1335.07
94304,Wallet,1117.7
94305,PayPal,3000.31
94306,UPI,2135.62
94307,PayPal,1076.27
94308,Card,1542.76
94309,UPI,1724.49
94310,UPI,4712.96
94311,Wallet,2130.59
94312,Card,1815.23
94313,Wallet,1666.57
94314,Wallet,2198.22
94315,Card,1765.41
94316,Wallet,3888.53
94317,UPI,1571.69
94318,Card,1115.43
94319,Card,839.31
94320,Card,824.58
94321,PayPal,542.49
94322,UPI,2012.97
94323,UPI,980.55
94324,Card,820.38
94325,Card,1802.61
94326,PayPal,1508.13
94327,UPI,1389.45
94328,Card,2940.59
94329,UPI,1392.4
94330,Card,1193.28
94331,Card,3059.02
94332,Wallet,1886.31
94333,Wallet,4320.74
94334,UPI,3142.6
94335,PayPal,1357.4
94336,Card,2748.32
94337,PayPal,446.69
94338,PayPal,2931.79
94339,Card,201.73
94340,Wallet,409.48
94341,Wallet,3372.48
94342,Wallet,370.16
94343,Card,950.47
94344,Wallet,1243.13
94345,Wallet,1772.31
94346,UPI,1299.92
94347,Card,3166.63
94348,Wallet,2344.8
94349,Wallet,839.68
94350,Wallet,3359.62
94351,UPI,2399.33
94352,Wallet,942.27
94353,UPI,744.9
94354,Card,3648.7
94355,Card,3539.1
94356,UPI,2086.8
94357,UPI,1534.07
94358,PayPal,303.09
94359,Card,1467.15
94360,Card,4131.23
94361,Wallet,1108.59
94362,Card,677.09
94363,PayPal,1213.06
94364,PayPal,1937.19
94365,PayPal,1552.54
94366,Wallet,2480.59
94367,PayPal,1792.09
94368,Wallet,2849.19
94369,Wallet,1422.59
94370,UPI,1832.34
94371,Wallet,4527.59
94372,UPI,352.92
94373,Card,640.55
94374,Card,861.15
94375,Wallet,2778.41
94376,UPI,1485.48
94377,Card,1231.51
94378,Wallet,3752.54
94379,PayPal,733.26
94380,Card,3350.29
94381,PayPal,724.03
94382,PayPal,1999.3
94383,PayPal,2680.44
94384,Card,1203.68
94385,Wallet,2984.0
94386,Card,2609.61
94387,Wallet,3954.96
94388,UPI,1101.8
94389,Card,1067.79
94390,Card,463.66
94391,Card,2124.69
94392,PayPal,2369.03
94393,Card,484.08
94394,Wallet,4213.7
94395,Card,4025.4
94396,UPI,1350.07
94397,PayPal,554.75
94398,PayPal,1946.27
94399,UPI,2246.6
94400,UPI,1352.39
94401,UPI,29.58
94402,UPI,975.56
94403,PayPal,2173.92
94404,PayPal,1540.51
94405,UPI,1283.78
94406,PayPal,1506.64
94407,Wallet,258.75
94408,Wallet,3856.15
94409,PayPal,2363.77
94410,Wallet,2155.77
94411,Wallet,1111.45
94412,Wallet,632.87
94413,UPI,4862.82
94414,UPI,963.71
94415,Card,838.36
94416,PayPal,2011.86
94417,Wallet,768.7
94418,PayPal,2940.36
94419,Card,377.87
94420,UPI,1143.5
94421,Wallet,2511.3
94422,PayPal,2051.99
94423,UPI,1494.17
94424,PayPal,2229.56
94425,PayPal,2453.31
94426,UPI,705.42
94427,Wallet,875.66
94428,UPI,167.64
94429,Card,2041.51
94430,UPI,712.41
94431,Card,502.92
94432,Card,980.92
94433,PayPal,1552.68
94434,UPI,214.57
94435,PayPal,3399.52
94436,Wallet,3148.65
94437,Card,1324.52
94438,UPI,5194.08
94439,UPI,1843.01
94440,Card,2162.81
94441,UPI,2853.4
94442,PayPal,1459.05
94443,Card,1151.05
94444,Wallet,2767.95
94445,PayPal,1649.2
94446,Card,1504.38
94447,PayPal,1358.3
94448,PayPal,5064.27
94449,Card,1780.4
94450,PayPal,792.02
94451,UPI,2081.66
94452,UPI,1377.16
94453,Wallet,2831.7
94454,PayPal,601.4
94455,PayPal,2048.16
94456,Card,2190.01
94457,Card,1405.25
94458,UPI,1645.22
94459,Wallet,2651.46
94460,UPI,805.46
94461,UPI,2741.21
94462,Wallet,742.59
94463,PayPal,825.26
94464,UPI,750.17
94465,Card,2855.98
94466,Card,2288.56
94467,UPI,291.57
94468,Wallet,2741.52
94469,Card,3659.94
94470,UPI,1456.81
94471,Card,1574.46
94472,PayPal,3025.62
94473,UPI,766.14
94474,UPI,1709.28
94475,Card,830.48
94476,Card,2226.1
94477,UPI,110.73
94478,Card,909.21
94479,Wallet,768.21
94480,Card,4149.53
94481,PayPal,1237.01
94482,UPI,656.32
94483,UPI,1913.64
94484,PayPal,795.71
94485,Wallet,2233.56
94486,UPI,698.76
94487,UPI,1439.85
94488,PayPal,1113.95
94489,PayPal,1013.67
94490,Wallet,3240.84
94491,PayPal,3108.51
94492,Card,3026.92
94493,PayPal,370.46
94494,UPI,990.95
94495,Wallet,2130.16
94496,Wallet,2095.85
94497,Card,2328.34
94498,Card,2205.02
94499,Wallet,3439.09
94500,Card,1260.76
94501,UPI,224.72
94502,PayPal,1771.19
94503,PayPal,2004.86
94504,UPI,1749.66
94505,Card,1854.08
94506,Wallet,860.97
94507,PayPal,1166.23
94508,PayPal,428.14
94509,PayPal,2426.64
94510,Card,685.0
94511,UPI,4156.8
94512,PayPal,1937.64
94513,Card,813.65
94514,UPI,1443.61
94515,PayPal,4091.46
94516,PayPal,2435.8
94517,PayPal,2948.04
94518,Wallet,2620.18
94519,PayPal,886.5
94520,Wallet,798.76
94521,PayPal,477.0
94522,UPI,340.11
94523,Card,3770.3
94524,PayPal,613.35
94525,PayPal,1126.66
94526,Card,1580.38
94527,Wallet,2639.79
94528,UPI,4167.1
94529,Card,1065.75
94530,PayPal,736.8
94531,UPI,940.4
94532,UPI,1087.36
94533,UPI,307.38
94534,Card,1263.78
94535,PayPal,2433.42
94536,UPI,1109.04
94537,Card,71.58
94538,PayPal,176.22
94539,Wallet,1372.58
94540,PayPal,1551.22
94541,UPI,2302.93
94542,Card,592.8
94543,Card,2934.8
94544,PayPal,3965.99
94545,UPI,1107.27
94546,UPI,1245.69
94547,Wallet,4407.04
94548,Wallet,2268.94
94549,Card,1597.98
94550,Wallet,3569.71
94551,PayPal,616.54
94552,Wallet,861.58
94553,Wallet,906.11
94554,PayPal,1629.49
94555,Wallet,3400.58
94556,Wallet,1147.73
94557,UPI,147.99
94558,Wallet,2015.04
94559,Wallet,1988.17
94560,Wallet,1082.52
94561,Wallet,842.51
94562,Wallet,1287.05
94563,PayPal,1275.04
94564,PayPal,2001.28
94565,Wallet,3353.58
94566,Card,1630.57
94567,Card,1986.69
94568,Wallet,2632.03
94569,UPI,1973.58
94570,Wallet,1094.33
94571,PayPal,1294.22
94572,UPI,1348.29
94573,Wallet,3776.37
94574,Wallet,879.9
94575,Card,730.48
94576,PayPal,860.53
94577,PayPal,2956.02
94578,Card,3520.17
94579,PayPal,2997.6
94580,PayPal,55.23
94581,Wallet,1539.27
94582,Card,1237.34
94583,UPI,3213.25
94584,Card,2542.45
94585,PayPal,1820.23
94586,UPI,1034.74
94587,PayPal,1225.66
94588,Card,335.48
94589,Card,1023.4
94590,Card,2279.76
94591,PayPal,4245.03
94592,Wallet,3304.96
94593,Card,945.3
94594,Card,130.32
94595,Card,1057.86
94596,PayPal,2082.95
94597,PayPal,1698.21
94598,Wallet,1596.16
94599,PayPal,518.84
94600,PayPal,108.75
94601,UPI,989.04
94602,Card,4312.46
94603,Card,2105.76
94604,Wallet,619.06
94605,UPI,526.47
94606,Card,1036.13
94607,PayPal,1146.49
94608,Wallet,416.08
94609,UPI,1430.48
94610,Card,577.14
94611,Wallet,3365.18
94612,Wallet,2306.96
94613,UPI,3868.86
94614,PayPal,1677.32
94615,UPI,611.34
94616,UPI,344.94
94617,Card,1746.77
94618,UPI,827.06
94619,Card,883.72
94620,UPI,1785.03
94621,Card,484.92
94622,Wallet,1723.59
94623,UPI,3246.52
94624,UPI,3109.7
94625,Card,92.01
94626,PayPal,1139.86
94627,Card,2188.6
94628,UPI,446.19
94629,Card,3200.32
94630,Wallet,1278.17
94631,Card,887.66
94632,Card,2891.63
94633,Card,347.65
94634,Wallet,1043.94
94635,Wallet,2541.57
94636,Card,1078.61
94637,Wallet,74.09
94638,Wallet,3238.94
94639,UPI,279.24
94640,Wallet,235.13
94641,Wallet,727.97
94642,UPI,954.68
94643,Card,828.12
94644,Wallet,465.67
94645,Card,1278.89
94646,Card,1739.7
94647,PayPal,1488.33
94648,Card,2393.34
94649,Card,1682.03
94650,Wallet,694.04
94651,Card,571.13
94652,UPI,495.25
94653,Card,3762.23
94654,UPI,1952.16
94655,UPI,29.73
94656,PayPal,1006.74
94657,Wallet,3199.95
94658,Card,128.64
94659,UPI,739.41
94660,UPI,872.86
94661,UPI,2133.77
94662,UPI,812.81
94663,PayPal,1286.94
94664,Card,1282.3
94665,Wallet,1695.65
94666,Wallet,2639.46
94667,Wallet,1350.9
94668,UPI,974.49
94669,Card,642.06
94670,Wallet,1324.1
94671,UPI,2217.8
94672,Card,412.54
94673,UPI,1416.34
94674,Wallet,1667.38
94675,PayPal,1549.68
94676,UPI,1301.19
94677,PayPal,1172.98
94678,UPI,1377.22
94679,Card,1265.39
94680,UPI,1702.51
94681,Wallet,1667.86
94682,Card,634.41
94683,Wallet,1576.88
94684,Card,1133.8
94685,PayPal,426.02
94686,UPI,1343.95
94687,UPI,547.68
94688,Card,1750.29
94689,Card,2883.53
94690,PayPal,897.18
94691,Card,3906.42
94692,Card,1143.51
94693,UPI,2602.03
94694,Card,799.75
94695,Card,379.2
94696,Card,1172.13
94697,Wallet,1959.47
94698,Card,2352.27
94699,PayPal,2688.69
94700,UPI,1015.15
94701,UPI,1995.02
94702,Wallet,1300.29
94703,Wallet,1232.34
94704,UPI,3797.37
94705,Wallet,305.34
94706,PayPal,1207.18
94707,Wallet,4128.56
94708,Card,3735.23
94709,Card,228.62
94710,PayPal,4391.62
94711,UPI,3327.2
94712,UPI,58.88
94713,Wallet,2199.67
94714,Card,1559.92
94715,Wallet,443.79
94716,Card,863.63
94717,Card,1205.77
94718,PayPal,3045.38
94719,Card,765.41
94720,UPI,2969.16
94721,UPI,376.64
94722,Wallet,1105.15
94723,PayPal,2975.85
94724,Wallet,651.24
94725,Card,3242.34
94726,Wallet,313.3
94727,PayPal,3676.81
94728,Wallet,1455.11
94729,UPI,2437.63
94730,UPI,1197.49
94731,PayPal,2901.2
94732,PayPal,398.9
94733,Card,4245.02
